organism,NOSC,eC_ratio
PCC6803,-0.16512103940372608,4.165121039403726
PCC6803,-0.16397319556781179,4.163973195567812
PCC6803,-0.16817139603778405,4.168171396037784
PCC6803,-0.1636038407641933,4.1636038407641935
PCC6803,-0.16492948112783026,4.16492948112783
PCC6803,-0.16228831097277774,4.1622883109727775
PCC6803,-0.16691809923310513,4.166918099233105
PCC6803,-0.1652017032009794,4.16520170320098
PCC6803,-0.16660952885215874,4.166609528852159
PCC6803,-0.1647825669899653,4.164782566989965
PCC6803,-0.1648547163685733,4.164854716368573
PCC6803,-0.16877203254815987,4.16877203254816
PCC6803,-0.16430250007025302,4.164302500070253
PCC6803,-0.1629946860531957,4.162994686053196
PCC6803,-0.16398290710702537,4.163982907107026
PCC6803,-0.1622990743419325,4.162299074341933
PCC6803,-0.17032175293498406,4.170321752934984
PCC6803,-0.16547702969883887,4.165477029698839
PCC6803,-0.16861785487553457,4.168617854875534
PCC6803,-0.16887613666859339,4.168876136668594
PCC6803,-0.16424035474388762,4.164240354743888
PCC6803,-0.168169899327149,4.1681698993271485
PCC6803,-0.1670869750085558,4.167086975008556
PCC6803,-0.16593044163324389,4.165930441633244
PCC6803,-0.16728896752937847,4.1672889675293785
PCC6803,-0.1641128495184299,4.16411284951843
PCC6803,-0.1647193185945726,4.164719318594573
PCC6803,-0.16631489106632222,4.166314891066322
PCC6803,-0.1668969693576226,4.166896969357623
PCC6803,-0.16261411732989864,4.162614117329898
PCC6803,-0.16749180905014735,4.167491809050147
PCC6803,-0.16480651446633468,4.164806514466335
PCC6803,-0.16680987617627105,4.166809876176271
PCC6803,-0.16708491649785454,4.1670849164978545
PCC6803,-0.16551991745861272,4.165519917458613
PCC6803,-0.166424485093479,4.166424485093479
PCC6803,-0.16725304495899568,4.167253044958995
PCC6803,-0.166014744862027,4.166014744862027
PCC6803,-0.16400822262805165,4.164008222628052
PCC6803,-0.16623702145819652,4.166237021458197
PCC6803,-0.1671989099079397,4.16719890990794
PCC6803,-0.16757291616068776,4.167572916160688
PCC6803,-0.16843211857674725,4.168432118576748
PCC6803,-0.16865692709079672,4.1686569270907965
PCC6803,-0.16875429077481835,4.168754290774818
PCC6803,-0.16674113992948356,4.166741139929483
PCC6803,-0.16379230350797136,4.163792303507972
PCC6803,-0.16654790408936884,4.166547904089369
PCC6803,-0.16413806197612396,4.164138061976124
PCC6803,-0.16297968485872974,4.16297968485873
PCC6803,-0.1671197606078163,4.167119760607816
PCC6803,-0.1649020158483263,4.164902015848327
PCC6803,-0.16748091202360693,4.167480912023607
PCC6803,-0.16628047834874132,4.1662804783487415
PCC6803,-0.1671018008441871,4.167101800844187
PCC6803,-0.17029024190052383,4.170290241900524
PCC6803,-0.16868011583218046,4.1686801158321805
PCC6803,-0.16429403127743117,4.164294031277431
PCC6803,-0.16690746887529737,4.166907468875297
PCC6803,-0.16674467501363727,4.166744675013637
PCC6803,-0.16554246455327865,4.165542464553279
PCC6803,-0.16599315339902965,4.16599315339903
PCC6803,-0.16567576981803284,4.165675769818033
PCC6803,-0.1653674420615971,4.165367442061597
PCC6803,-0.1672956149757523,4.167295614975752
PCC6803,-0.1648971109520616,4.164897110952062
PCC6803,-0.16852953793098524,4.1685295379309855
PCC6803,-0.161597100453732,4.161597100453732
PCC6803,-0.16829480023575757,4.168294800235757
PCC6803,-0.1646559070986727,4.164655907098672
PCC6803,-0.16565211928401447,4.165652119284014
PCC6803,-0.16814024708480957,4.16814024708481
PCC6803,-0.17052844277609142,4.170528442776091
PCC6803,-0.16315502644500096,4.163155026445001
PCC6803,-0.1664572159041819,4.166457215904182
PCC6803,-0.16872879491750342,4.168728794917503
PCC6803,-0.1643096416398918,4.164309641639892
PCC6803,-0.16579102098461584,4.165791020984615
PCC6803,-0.16348213494325453,4.163482134943255
PCC6803,-0.16480214571752294,4.164802145717523
PCC6803,-0.16826496285080828,4.168264962850809
PCC6803,-0.1644533120307572,4.164453312030757
PCC6803,-0.16756298528988509,4.1675629852898854
PCC6803,-0.1704472068469736,4.170447206846974
PCC6803,-0.16553330533749797,4.165533305337498
PCC6803,-0.16306567381851025,4.16306567381851
PCC6803,-0.16253539881822687,4.1625353988182265
PCC6803,-0.1656173615877145,4.165617361587715
PCC6803,-0.16423013773602113,4.164230137736022
PCC6803,-0.16612839257684328,4.1661283925768435
PCC6803,-0.16613997728299976,4.166139977283
PCC6803,-0.16659397022032377,4.166593970220323
PCC6803,-0.1649829856913502,4.16498298569135
PCC6803,-0.16353734939759035,4.163537349397591
PCC6803,-0.1667436709369822,4.166743670936982
PCC6803,-0.16653435808299755,4.166534358082997
PCC6803,-0.168323864222259,4.168323864222259
PCC6803,-0.16940041830683367,4.169400418306834
PCC6803,-0.1677773055321028,4.167777305532103
PCC6803,-0.16666934248837728,4.166669342488377
PCC6803,-0.1676559491528394,4.16765594915284
PCC6803,-0.16742171195408367,4.167421711954083
PCC6803,-0.16702956337395103,4.167029563373951
PCC6803,-0.16690427746368638,4.166904277463686
PCC6803,-0.16726262103114525,4.167262621031146
PCC6803,-0.16349517049935333,4.1634951704993535
PCC6803,-0.1699274072026813,4.169927407202682
PCC6803,-0.16430120567664896,4.164301205676649
PCC6803,-0.16564509174950195,4.165645091749502
PCC6803,-0.16361988391148172,4.1636198839114815
PCC6803,-0.16565252267956526,4.165652522679565
PCC6803,-0.16535968770136442,4.165359687701365
PCC6803,-0.16518026065708988,4.16518026065709
PCC6803,-0.16502069451758491,4.165020694517585
PCC6803,-0.16593334762042306,4.165933347620423
PCC6803,-0.1666763017683432,4.1666763017683435
PCC6803,-0.16621676446758427,4.166216764467585
PCC6803,-0.16849796337257855,4.1684979633725785
PCC6803,-0.16539016458351943,4.16539016458352
PCC6803,-0.1657743212235517,4.165774321223552
PCC6803,-0.16397694008494895,4.163976940084949
PCC6803,-0.16360669189359073,4.163606691893591
PCC6803,-0.1637722222155394,4.163772222215539
PCC6803,-0.16397579523821076,4.163975795238211
PCC6803,-0.16460550938084778,4.164605509380848
PCC6803,-0.1684357676789791,4.168435767678979
PCC6803,-0.16647163909275184,4.166471639092752
PCC6803,-0.16803534416369764,4.168035344163697
PCC6803,-0.1627811298837265,4.162781129883727
PCC6803,-0.16505251583701316,4.165052515837013
PCC6803,-0.16433815034952393,4.164338150349524
PCC6803,-0.15881905621616796,4.158819056216168
PCC6803,-0.16353141959614728,4.163531419596147
PCC6803,-0.16686046679058153,4.166860466790581
PCC6803,-0.16993937800607364,4.169939378006074
PCC6803,-0.16391531294478012,4.163915312944781
PCC6803,-0.1644872115118142,4.164487211511815
PCC6803,-0.16836149954427343,4.1683614995442735
PCC6803,-0.16853912847078975,4.16853912847079
PCC6803,-0.1655136360847608,4.165513636084761
PCC6803,-0.16907319564592843,4.169073195645929
PCC6803,-0.16856787311147375,4.168567873111474
PCC6803,-0.17036377714815812,4.170363777148158
PCC6803,-0.1659749785942706,4.165974978594271
PCC6803,-0.16351009043826087,4.163510090438261
PCC6803,-0.16565134345689353,4.165651343456894
PCC6803,-0.16394973816137437,4.163949738161374
PCC6803,-0.16423920278499177,4.164239202784992
PCC6803,-0.16500995359177087,4.165009953591771
PCC6803,-0.16796188385644595,4.167961883856446
PCC6803,-0.16514573282039177,4.165145732820392
PCC6803,-0.16849763254855943,4.16849763254856
PCC6803,-0.1641087100503061,4.164108710050306
PCC6803,-0.16384647447386594,4.163846474473866
PCC6803,-0.16468053099745744,4.164680530997457
PCC6803,-0.16239041519588196,4.162390415195882
PCC6803,-0.16324235791120073,4.163242357911201
PCC6803,-0.16490056384536309,4.164900563845363
PCC6803,-0.1638856550220885,4.163885655022089
PCC6803,-0.16287595610616287,4.162875956106163
PCC6803,-0.17063086603101732,4.170630866031018
PCC6803,-0.16538441392472134,4.165384413924722
PCC6803,-0.1669735678478458,4.166973567847846
PCC6803,-0.16502830394077941,4.16502830394078
PCC6803,-0.16518390403331354,4.165183904033314
PCC6803,-0.1685968574113252,4.168596857411325
PCC6803,-0.16881952066125222,4.168819520661252
PCC6803,-0.16597890308886992,4.16597890308887
PCC6803,-0.1643723196554775,4.164372319655477
PCC6803,-0.16339216609626078,4.163392166096261
PCC6803,-0.16659486969142426,4.166594869691425
PCC6803,-0.16323527632396098,4.163235276323961
PCC6803,-0.1670894390391796,4.16708943903918
PCC6803,-0.16149783809296978,4.16149783809297
PCC6803,-0.16462990972240157,4.164629909722402
PCC6803,-0.16621804167581214,4.166218041675812
PCC6803,-0.16921633225961827,4.1692163322596185
PCC6803,-0.1680848911056724,4.168084891105672
PCC6803,-0.16476578134840786,4.164765781348408
PCC6803,-0.1694264387291944,4.169426438729195
PCC6803,-0.1652473193620244,4.165247319362025
PCC6803,-0.16578034364050115,4.165780343640501
PCC6803,-0.16566998683040132,4.165669986830402
PCC6803,-0.16443472541083481,4.1644347254108345
PCC6803,-0.17028289185078804,4.170282891850788
PCC6803,-0.16518909598705347,4.165189095987054
PCC6803,-0.1691211222204968,4.1691211222204965
PCC6803,-0.1643990857648905,4.164399085764891
PCC6803,-0.16539712848337504,4.165397128483375
PCC6803,-0.16605733428335018,4.16605733428335
PCC6803,-0.16587842270770023,4.1658784227077
PCC6803,-0.16191433364238236,4.1619143336423825
PCC6803,-0.16584865593226378,4.165848655932264
PCC6803,-0.16613770801227615,4.166137708012276
PCC6803,-0.16706094563765211,4.167060945637652
PCC6803,-0.1653406202145886,4.165340620214589
PCC6803,-0.16414095099512244,4.164140950995122
PCC6803,-0.16867430680174578,4.168674306801746
PCC6803,-0.16733675602696613,4.167336756026966
PCC6803,-0.16736288136462518,4.1673628813646255
PCC6803,-0.1657566158203954,4.165756615820396
PCC6803,-0.171299468647968,4.171299468647968
PCC6803,-0.16696482763607087,4.166964827636071
PCC6803,-0.16750881128049566,4.167508811280496
PCC6803,-0.16848617038925,4.16848617038925
PCC6803,-0.1654624304362492,4.165462430436249
PCC6803,-0.16563427369416803,4.165634273694168
PCC6803,-0.1659734765908855,4.165973476590885
PCC6803,-0.16341548338849587,4.163415483388496
PCC6803,-0.16457916207098913,4.164579162070989
PCC6803,-0.16830073004374677,4.168300730043747
PCC6803,-0.1636529562395081,4.163652956239508
PCC6803,-0.16682497267623825,4.166824972676238
PCC6803,-0.16816117309693498,4.168161173096935
PCC6803,-0.16424221606042044,4.164242216060421
PCC6803,-0.16682344806884256,4.166823448068842
PCC6803,-0.16802134009714367,4.168021340097144
PCC6803,-0.16600620859189005,4.16600620859189
PCC6803,-0.16684914440089438,4.166849144400894
PCC6803,-0.16584020426853952,4.165840204268539
PCC6803,-0.1668409134894523,4.166840913489453
PCC6803,-0.16955356103079405,4.169553561030794
PCC6803,-0.16741147111529184,4.167411471115292
PCC6803,-0.1671000049491809,4.167100004949181
PCC6803,-0.16266381126543444,4.162663811265435
PCC6803,-0.16455251980452484,4.164552519804525
PCC6803,-0.16727451531678575,4.167274515316786
PCC6803,-0.17232122709677503,4.172321227096775
PCC6803,-0.1688769669354246,4.168876966935424
PCC6803,-0.16950603164127392,4.169506031641274
PCC6803,-0.16546521783806,4.16546521783806
PCC6803,-0.1675428433025371,4.167542843302537
PCC6803,-0.1696626248373058,4.169662624837306
PCC6803,-0.1664779432601991,4.166477943260199
PCC6803,-0.163110793433644,4.163110793433644
PCC6803,-0.1662871452573858,4.166287145257386
PCC6803,-0.16413677786400319,4.1641367778640035
PCC6803,-0.16557221664414096,4.165572216644141
PCC6803,-0.15945473099188132,4.1594547309918815
PCC6803,-0.16381239365856487,4.1638123936585645
PCC6803,-0.16861537682558267,4.168615376825582
PCC6803,-0.1658034108751457,4.165803410875146
PCC6803,-0.16693705065815476,4.166937050658155
PCC6803,-0.1655675289653482,4.165567528965348
PCC6803,-0.1666321324100207,4.166632132410021
PCC6803,-0.16945449151188532,4.169454491511885
PCC6803,-0.1660094372596994,4.166009437259699
PCC6803,-0.16742151735019362,4.167421517350194
PCC6803,-0.16735868411074348,4.167358684110743
PCC6803,-0.1657125512892635,4.165712551289263
PCC6803,-0.16830559213312696,4.168305592133127
PCC6803,-0.16595656734439987,4.1659565673443995
PCC6803,-0.1652461814444059,4.165246181444406
PCC6803,-0.167034127911471,4.167034127911471
PCC6803,-0.1655404361908106,4.165540436190811
PCC6803,-0.1702572879987644,4.170257287998765
PCC6803,-0.1646785478044859,4.164678547804486
PCC6803,-0.16938154846143252,4.169381548461432
PCC6803,-0.16341470080448453,4.163414700804484
PCC6803,-0.16634203058659758,4.1663420305865975
PCC6803,-0.16757247429135266,4.167572474291353
PCC6803,-0.16577525990476288,4.165775259904763
PCC6803,-0.1663146266247541,4.166314626624754
PCC6803,-0.16735309613063667,4.167353096130637
PCC6803,-0.16984032248283698,4.169840322482837
PCC6803,-0.16462702610259888,4.164627026102599
PCC6803,-0.16820824601804363,4.168208246018043
PCC6803,-0.165913619446272,4.165913619446272
PCC6803,-0.16730981817354126,4.167309818173541
PCC6803,-0.16741433882354703,4.167414338823547
PCC6803,-0.16426986886950126,4.164269868869502
PCC6803,-0.16441504305183544,4.164415043051836
PCC6803,-0.166252322586518,4.166252322586518
PCC6803,-0.17032315974976675,4.170323159749767
PCC6803,-0.1661398343633648,4.166139834363364
PCC6803,-0.1717783205389256,4.171778320538926
PCC6803,-0.16545219510598713,4.1654521951059875
PCC6803,-0.1678743573899361,4.167874357389936
PCC6803,-0.16352953423224753,4.163529534232247
PCC6803,-0.16808871688370075,4.168088716883701
PCC6803,-0.16417342086810863,4.164173420868108
PCC6803,-0.1662491882191387,4.166249188219139
PCC6803,-0.1658771956330965,4.165877195633096
PCC6803,-0.1655320985965797,4.16553209859658
PCC6803,-0.16833788390727447,4.168337883907275
PCC6803,-0.16506188973931865,4.165061889739318
PCC6803,-0.16509466627399397,4.165094666273994
PCC6803,-0.16778028012412144,4.167780280124122
PCC6803,-0.16626786910101715,4.166267869101017
PCC6803,-0.16429028156718298,4.164290281567183
PCC6803,-0.16562687199576792,4.165626871995768
PCC6803,-0.1618417141517291,4.161841714151729
PCC6803,-0.1648582407396841,4.164858240739684
PCC6803,-0.16399393127174297,4.163993931271743
PCC6803,-0.16836577428890806,4.168365774288908
PCC6803,-0.1651344553004515,4.165134455300452
PCC6803,-0.1679838057193583,4.167983805719358
PCC6803,-0.16562298814334697,4.165622988143347
PCC6803,-0.16252485969264158,4.162524859692642
PCC6803,-0.1648330701476898,4.16483307014769
PCC6803,-0.16622936651754117,4.166229366517541
PCC6803,-0.1686465960031946,4.168646596003194
PCC6803,-0.16315324326067826,4.163153243260679
PCC6803,-0.17045082410761464,4.170450824107615
PCC6803,-0.16739879242981615,4.167398792429816
PCC6803,-0.1669006227059977,4.166900622705998
PCC6803,-0.16895434525395064,4.168954345253951
PCC6803,-0.16364567624267085,4.163645676242671
PCC6803,-0.16439168321267975,4.1643916832126795
PCC6803,-0.16660857463971382,4.166608574639714
PCC6803,-0.1658178634796332,4.165817863479633
PCC6803,-0.16354361808436918,4.163543618084369
PCC6803,-0.16698973443049006,4.16698973443049
PCC6803,-0.16342905357479884,4.163429053574799
PCC6803,-0.16780554693961952,4.167805546939619
PCC6803,-0.16698872650822552,4.166988726508226
PCC6803,-0.16328712708952836,4.163287127089529
PCC6803,-0.16701074190749085,4.16701074190749
PCC6803,-0.16376535386711008,4.16376535386711
PCC6803,-0.16739250195222363,4.167392501952223
PCC6803,-0.16572010051362357,4.1657201005136235
PCC6803,-0.16726365805078072,4.167263658050781
PCC6803,-0.16308642983884494,4.163086429838845
PCC6803,-0.1633151809535113,4.163315180953512
PCC6803,-0.16323673109911518,4.163236731099115
PCC6803,-0.16449659545545725,4.164496595455457
PCC6803,-0.1703804725594279,4.170380472559428
PCC6803,-0.16469839219664992,4.16469839219665
PCC6803,-0.1658930212493423,4.165893021249342
PCC6803,-0.16454547229883215,4.164545472298832
PCC6803,-0.1678300337697799,4.16783003376978
PCC6803,-0.16445603467095252,4.164456034670953
PCC6803,-0.16623085589744288,4.166230855897443
PCC6803,-0.16434676425477626,4.164346764254776
PCC6803,-0.170292493690487,4.170292493690487
PCC6803,-0.1674050910975262,4.167405091097526
PCC6803,-0.16354322966789087,4.163543229667891
PCC6803,-0.17075816949526607,4.170758169495266
PCC6803,-0.16634584853507367,4.166345848535074
PCC6803,-0.16520047050246853,4.1652004705024686
PCC6803,-0.16498225295393884,4.164982252953939
PCC6803,-0.16487691684869954,4.1648769168487
PCC6803,-0.16633130003482832,4.1663313000348285
PCC6803,-0.16950383089275753,4.169503830892758
PCC6803,-0.16443879901733144,4.164438799017331
PCC6803,-0.1623605016699494,4.16236050166995
PCC6803,-0.16651039954836686,4.1665103995483665
PCC6803,-0.16896847449068422,4.1689684744906845
PCC6803,-0.1627136876452952,4.1627136876452955
PCC6803,-0.1664391147755138,4.166439114775514
PCC6803,-0.16818394310018797,4.168183943100188
PCC6803,-0.163910720625815,4.163910720625815
PCC6803,-0.16632696356375878,4.166326963563759
PCC6803,-0.16838606662623953,4.16838606662624
PCC6803,-0.16954036664113786,4.1695403666411375
PCC6803,-0.16484996132492008,4.16484996132492
PCC6803,-0.16747352258937934,4.167473522589379
PCC6803,-0.16493291854220182,4.164932918542202
PCC6803,-0.1653990783491771,4.165399078349177
PCC6803,-0.1659935390045446,4.165993539004544
PCC6803,-0.16448683427304292,4.164486834273043
PCC6803,-0.1693505177918816,4.169350517791882
PCC6803,-0.16540787496792383,4.165407874967924
PCC6803,-0.16304607341021027,4.16304607341021
PCC6803,-0.1664697082643049,4.166469708264305
PCC6803,-0.16773019723854826,4.167730197238548
PCC6803,-0.16607984869517992,4.16607984869518
PCC6803,-0.16172808594511467,4.161728085945114
PCC6803,-0.1689165499240747,4.168916549924075
PCC6803,-0.16652184186647018,4.16652184186647
PCC6803,-0.167443469251868,4.167443469251868
PCC6803,-0.16801718333799928,4.168017183337999
PCC6803,-0.16963676264807315,4.169636762648073
